id	name
961	raavu balasaraswathi
962	ashleigh anita
963	אומן האור ומלך הסבון
964	bastiaan everink marine band of the royal netherlands navy major peter kleine schaars
965	manna dey
966	manna dey sabita chowdhury
967	shanti kumar desai
968	arun kumar amirbai karnataki
969	ramola sunder singh
970	cesar franck concertgebouworkest eduard van beinum
971	sitara g m durrani
972	camille saintsaëns the orchestra of royal danish theatre thomas jensen emil telmanyi
973	veena pandit pran nath
974	van shipley
975	maurice ravel concertgebouworkest eduard van beinum
976	mehtab surendra
977	meenakshi
978	shanti kumar
979	yusuf effendi k narayan rao
980	amirbai karnataki
981	m v subbaiah naidu lakshmi bai r nagendra rao ganapathibhat kamala bai bs raja iyengar g v krishnamurthy
982	carl nielsen the orchestra of royal danish theatre thomas jensen
983	fini henriques the orchestra of royal danish theatre thomas jensen
984	knudåge riisager the orchestra of royal danish theatre johann hye knudsen
985	p susheela
986	edvard grieg the orchestra of royal danish theatre svend christian felumb
987	shamshad begum motilal
988	dhananjay bhattacharya
989	lakshmi bai
990	yessister jazzsister marine band of the royal netherlands navy major peter kleine schaars
991	suraiya
992	kaushalya g m durrani
993	marine band of the royal netherlands navy major peter kleine schaars rene hendrickx
994	richard rodgers salvatore dellisola ezio pinza henry mitchell jim hawthorne alan gilbert
995	charlie
996	johann sebastian bach rudolf serkin
997	mickey rooney judy garland
998	frank sinatra rosemary clooney
999	judy garland leo diamond harmonica quartet
1000	lester young
1001	tara bai
1002	mickey rooney
1003	george gershwin oscar levant eugene ormandy philadelphia orchestra
1004	ludwig van beethoven dennis brain denis matthews
1005	lata mangeshkar mahendra kapoor
1006	george gershwin oscar levant morton gould and his orchestra morton gould morton gould orchestra
1007	zohrabai ambalawali
1008	george gershwin oscar levant andre kostelanetz
1009	domenico scarlatti andres segovia
1010	george gershwin oscar levant andre kostelanetz new york philharmonic
1011	the meltones
1012	rina celi y orquesta
1013	master ebrahim
1014	richard strauss herma handl josef witt wiener philharmoniker karl böhm vienna state opera chorus
1015	hemant kumar
1016	manju
1017	kalyani
1018	richard strauss lisa della casa maria reining horst taubmann georg hann wiener philharmoniker karl böhm
1019	memphis slim
1020	arnold bax halle
1021	alberto gomez
1022	coleman hawkins
1023	lata mangeshkar hemant kumar
1024	richard strauss lisa della casa horst taubmann wiener philharmoniker karl böhm
1025	snehprabha pradhan
1026	nnn
1027	carolina cardoso de menezes garoto
1028	wolfgang amadeus mozart wiener philharmoniker karl böhm
1029	malti vijay
1030	richard strauss maria reining lisa della casa wiener philharmoniker karl böhm
1031	francisco canaro eduardo adrian carlos roldan
1032	dying spasm
1033	friedrich kayssler
1034	ramesh gupta
1035	richard strauss franz szkokan hans hotter georg hann wiener philharmoniker karl böhm
1036	isaura garcia
1037	manorama p leela
1038	pahari sanyal snehprabha pradhan
1039	vijay malti
1040	dilu melo
1041	sharada
1042	rewa shankar chitalkar
1043	shankar rao vyas
1044	dhirendrachandra mitra
1045	richard strauss wiener philharmoniker gottfried von freiberg karl böhm
1046	ted nash
1047	charlie ventura
1048	leela bai
1049	zeenat begum
1050	bing crosby the andrews sisters
1051	doris day the mellomen
1052	bing crosby carol richards
1053	frank sinatra dorothy kirsten
1054	frank sinatra b swanson quartet
1055	doris day harry james
1056	doris day les brown his orchestra
1057	bill monroe his blue grass boys
1058	judy garland mgm studio chorus
1059	frank sinatra ken lane singers
1060	judy garland lucille bremer meet me in st louise ensemble
1061	judy garland margaret obrien
1062	frank sinatra the page cavanaugh trio
1063	frank sinatra the charioteers
1064	doris day paul weston and his orchestra the norman luboff choir
1065	buddy clark doris day
1066	judy garland tom drake
1067	doris day paul weston and his orchestra
1068	doris day axel stordahl and his orchestra
1069	jascha heifetz grigoras dinicu unknown artist
1070	les brown
1071	the mgm studio orchestra the mgm studio chorus georgie stoll
1072	dinah shore doris day
1073	mgm studio orchestra georgie stoll
1074	arthur freed denny markass
1075	doris day percy faith his orchestra
1076	doris day frank devol his orchestra
1077	judy garland the kay thompson chorus
1078	carroll gibbons the savoy hotel orpheans
1079	unknown eubie blake
1080	erroll garner
1081	doris day frankie laine
1082	doris day gene nelson the page cavanaugh trio
1083	doris day andre previn andre previn trio
1084	doris day with orchestra conducted by robert mersey
1085	doris day leith stevens and his orchestra
1086	doris day john raitt
1087	崔萍
1088	tgiacobetti gkramer
1089	amaiia rodriguez
1090	pgarinei sgiovannini gkramer
1091	judy garland virginia obrien betty russell
1092	andy williams
1093	lata mangeshkar mukesh
1094	woody herman the herd
1095	kenny baker
1096	jascha heifetz leopold godowsky unknown artist
1097	mubarak begum mohammed rafi
1098	virginia obrien
1099	felix mendelssohn yehudi menuhin
1100	ernest bloch yehudi menuhin
1101	jascha heifetz mario castelnuovotedesco unknown artist
1102	amaιia rodrigues
1103	judy garland kenny baker the kay thompson chorus
1104	antonio vivaldi yoyo ma bobby mcferrin
1105	紫薇
1106	john williams itzhak perlman pittsburgh symphony orchestra
1107	dizzy gillespie
1108	bill monroe
1109	ethel merman ray middleton william oneal marty may
1110	ethel merman ray middleton
1111	ethel merman annie get your gun original 1946 chorus
1112	frank sinatra axel stordahl orchestra
1113	giacomo puccini ying huang james conlon
1114	ethel merman
1115	ethel merman robert middleton marty may william oneal
1116	london festival orchestra
1117	ray middleton
1118	ethel merman neilson taylor
1119	max bruch jascha heifetz sir malcolm sargent the new symphony orchestra of london
1120	robert lenn kathleen carnes
1121	ray middleton annie get your gun 1946 original broadway male chorus
1122	leslie fyson benay venuta stanley black annie get your gun 1946 original broadway male chorus
1123	neilson taylor stanley black
1124	mukesh
1125	mel torme artie shaw the meltones
1126	wolfgang amadeus mozart karita mattila zubin mehta
1127	noor jehan surendra
1128	jascha heifetz sergei rachmaninoff emmanuel bay
1129	wadih el safi
1130	elmer bernstein
1131	max bruch jascha heifetz sir malcolm sargent
1132	university of north texas symphony orchestra
1133	frederic chopin maryla jonas
1134	giuseppe verdi columbia symphony orchestra thomas schippers
1135	earl grant joseph gershenson conductin the universal international orch
1136	chittoor v nagaiah
1137	mukesh lata mangeshkar
1138	wolfgang amadeus mozart jascha heifetz bell telephone hour orchestra donald voorhees
1139	ernest gold
1140	george frideric handel maryla jonas
1141	felix mendelssohn jascha heifetz charles münch boston symphony orchestra
1142	silu wang
1143	gaetano donizetti andrea rost sir charles mackerras royal philharmonic orchestra
1144	pablo de sarasate jascha heifetz bell telephone hour orchestra unknown artist donald voorhees
1145	jascha heifetz leopold godowsky bell telephone hour orchestra unknown artist donald voorhees
1146	johannes brahms eugene istomin
1147	gene autry cass county boys
1148	gene autry carl cotners orchestra
1149	willie dixon
1150	natasha richardson alan cumming
1151	gene autry rosemary clooney
1152	dr samuel j hoffman les baxter
1153	gene autry cass county boys the king sisters carl cotner
1154	gene autry the pinafores
1155	merle travis
1156	gene autry carl cotner his orchestra
1157	gene autry the mitchell choirboys
1158	gene autry carl cotners orchestra and chorus
1159	frankie yankovic
1160	grandpa jones
1161	andrea mcardle peter howard
1162	flo sandons
1163	joe diffie
1164	doug stone
1165	dolly parton
1166	johnny horton
1167	tammy cochran
1168	roy orbison
1169	les baxter dr samuel j hoffman
1170	alberto rabagliati
1171	edvard grieg esapekka salonen
1172	maurice ravel robert casadesus
1173	sweethearts of the rodeo
1174	uma devi
1175	merle haggard
1176	collin raye
1177	tin tan y marcelo
1178	willie nelson johnny cash waylon jennings kris kristofferson
1179	bernard herrmann
1180	ricky van shelton
1181	張琍敏
1182	george jones tammy wynette
1183	layla mourad
1184	chet atkins
1185	johnny cash
1186	gioachino rossini riccardo chailly orchestra del teatro alla scala milano
1187	wolfgang amadeus mozart george szell cleveland orchestra
1188	bruce yarnell rufus smith ethel merman jerry orbach
1189	ella logan
1190	william warfield show boat ensemble 1966
1191	glynis johns
1192	ella logan donald richards
1193	ezio pinza
1194	julie andrews
1195	lyn murray
1196	wolfgang amadeus mozart leon fleisher george szell cleveland orchestra
1197	andres segovia johann sebastian bach
1198	lon hoyt company
1199	frankie yankovic his yanks
1200	ella logan donald richards the lyn murray singers
1201	geeta dutt
1202	laurence guittard
1203	original broadway cast recording
1204	chita rivera marilyn cooper west side story ensemble
1205	shamshad begum c ramchandra
1206	udit narayan
1207	alfred drake henry calvin richard banke lee venora
1208	maude simmons dolores martin the lyn murray singers
1209	hugo friedhofer
1210	finians rainbow orchestra ray charles
1211	mary martin kathy nolan robert harrington joseph stafford
1212	franz liszt zubin mehta israel philharmonic orchestra
1213	raymond scott the raymond scott quintette
1214	ferde grofe andre kostelanetz new york philharmonic
1215	david wayne
1216	jerry orbach 42nd street ensemble
1217	bebe neuwirth ann reinking john borstelmann d sabella
1218	colm wilkinson
1219	russ brown jimmie komack nathaniel frey albert linville
1220	sonny terry alan gilbert the lyn murray singers
1221	zero mostel maria karnilova bert convy julia migenes
1222	waylon jennings willie nelson
1223	rosemary clooney the mellomen
1224	los panchos
1225	rosemary clooney
1226	rosemary clooney percy faith his orchestra
1227	giacomo puccini kiri te kanawa sir john pritchard
1228	rosemary clooney harry james harry james orchestra
1229	judy garland fred astaire
1230	rosemary clooney frank comstock his orchestra
1231	johnny green mgm studio orchestra mgm studio chorus
1232	rosemary clooney duke ellington
1233	judy garland peter lawford
1234	rosemary clooney paul weston and his orchestra
1235	nat king cole trio
1236	fred astaire mgm studio chorus
1237	ann miller the meltones the lyttle sisters
1238	doris day jimmy joyce his childrens chorus
1239	doris day jim harbert his orchestra
1240	igor stravinsky cbc symphony orchestra
1241	münir nurettin selcuk
1242	fred astaire the meltones the lyttle sisters
1243	giacomo puccini london symphony orchestra gianandrea gavazzeni
1244	giacomo puccini emerson buckley orchestra sinfonica dellemiliaromagna
1245	giacomo puccini eva marton giuseppe patanè munich radio orchestra
1246	johnny green mgm studio orchestra
1247	richard beavers mgm studio chorus
1248	giacomo puccini kiri te kanawa sir john pritchard london philharmonic orchestra
1249	feliciano amaral
1250	giacomo puccini richard tucker giuseppe antonicelli metropolitan opera orchestra
1251	judy garland clinton sundberg
1252	candy johnson
1253	giacomo puccini richard tucker fausto cleva columbia symphony orchestra
1254	igor stravinsky columbia symphony orchestra
1255	yves montand
1256	g i gurdjieff
1257	giacomo puccini lorin maazel
1258	harry gold his pieces of eight
1259	giacomo puccini richard tucker max rudolf metropolitan opera orchestra
1260	erik satie philippe entremont
1261	jimmy boyd accompanied by norman luboff
1262	erik satie francis poulenc
1263	mitch miller the gang
1264	johnny mathis
1265	angela lansbury
1266	burl ives
1267	robert goulet
1268	erik satie daniel varsano
1269	jimmy boyd
1270	perez prado
1271	little jimmy dickens
1272	las hermanas padilla
1273	bing crosby ken darby singers
1274	giuseppe verdi james levine metropolitan opera orchestra
1275	roy rogers dale evans
1276	erik satie william masselos
1277	acerina y su danzonera
1278	les paul
1279	bob keeshan captain kangaroo
1280	francis poulenc
1281	richard rodgers ezio pinza salvatore dellisola
1282	mitch miller the singalong gang
1283	francesco paolo tosti mario lanza constantine callinicos
1284	charlie daniels
1285	mel torme
1286	richard rodgers mary martin south pacific ensemble salvatore dellisola
1287	erik satie charles gerhardt national philharmonic orchestra
1288	arthur godfrey
1289	the ray corniff singers
1290	francis poulenc pierre bernac
1291	ray heatherton
1292	richard rodgers juanita hall salvatore dellisola
1293	erik satie andre previn london symphony orchestra
1294	dean jones
1295	richard rodgers mary martin salvatore dellisola
1296	bob hannon
1297	kurt weill brian sullivan maurice abravanel
1298	erik satie serge koussevitzky boston symphony orchestra
1299	richard rodgers south pacific ensemble salvatore dellisola
1300	erik satie philippe entremont royal philharmonic orchestra
1301	male navajo chorus with gourd rattles
1302	claude debussy robert casadesus gaby casadesus
1303	charlie parker
